INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Martin Sandino, Amanda Maria Yoland","CGS 2A - Intro/CGS: Key Terms, Concepts (A00)",FA23,"111
(55.86%)",3.83 (A-),5.08,4.44,4.42,4.59
"Huang, Ningning","CGS 2A - Intro/CGS: Key Terms, Concepts (A00)",S123,"35
(48.57%)",3.69 (B+),5.59,4.31,4.30,4.71
