INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Anh-Thu T. Ngo,ENG 100D - Sustainable Development Design,WI24,48,58.33,3.68,5.96,4.28,4.30,4.26
Anh-Thu T. Ngo,ENG 100D - Sustainable Development Design,FA23,55,61.82,3.68,6.52,4.05,4.23,4.46
