INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Anh-Thu T. Ngo,ENG 100DR - Sustainable Development Design,WI24,46,65.22,3.77,6.00,4.15,4.20,4.26
Anh-Thu T. Ngo,ENG 100DR - Sustainable Development Design,FA23,37,75.68,3.77,6.25,4.16,4.30,4.40
