INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
David Joel Kirsh,COGS 160 - Seminar on Special Topics,WI24,24,29.17,3.8,4.71,3.50,3.00,4.07
Gedeon O. Deak,COGS 160 - Seminar on Special Topics,FA23,9,44.44,3.83,10.00,4.57,4.73,4.57
