INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Tania Delgado,COGS 101C - Language,S223,52,53.85,3.51,6.07,4.54,4.56,4.54
Alyssa Truman,COGS 101C - Language,S123,16,18.75,3.17,5.00,4.42,4.50,4.42
