INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Nellis, Gareth Hb","INTL 102 - Econ, Politics & Intn'l Change (A00)",WI24,"151
(53.64%)",3.07 (B),5.58,4.34,4.27,4.48
"Appel, Benjamin Jay","INTL 102 - Econ, Politics & Intn'l Change (A00)",FA23,"173
(67.63%)",2.93 (B-),6.03,4.29,4.13,4.47
