INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Aditi Natasha Kini,SYN 2R - Inquiring/Changing Planet,WI24,37,21.62,3.81,4.33,3.58,3.75,4.67
Briana Marie Iatarola,SYN 2R - Inquiring/Changing Planet,FA23,20,30.0,3.95,5.00,4.33,4.35,4.50
Jill M Gladstein,SYN 2R - Inquiring/Changing Planet,FA23,32,34.38,3.99,7.50,2.67,2.91,3.38
