INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Ross H. Frank,ETHN 130 - Social & Econ Hist/Southwest I,SP23,18,33.33,2.74,7.50,3.88,4.09,4.29
