INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Sora Woo,MUS 13 - Worlds of Music,WI24,92,30.43,3.89,3.29,4.48,4.42,4.52
Teresa Sanchez Diaz De Cossio,MUS 13 - Worlds of Music,S123,47,21.28,3.85,5.00,4.73,4.80,4.70
