INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Justin Daniel McIntosh,INTL 101 - Cult & Society/Intrn'l Perspec,WI24,177,37.85,3.34,5.52,4.45,4.47,4.56
Joel Keith Day,INTL 101 - Cult & Society/Intrn'l Perspec,FA23,185,48.11,3.08,6.40,4.55,4.51,4.65
