INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Julia Kathryn Sloane,GLBH 150 - Culture and Mental Health,WI24,33,27.27,3.68,4.11,4.44,4.14,4.53
Ramsey Ismail,GLBH 150 - Culture and Mental Health,S123,15,80.0,2.68,7.92,4.35,4.21,4.42
