INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Paul Mpagi Sepuya,VIS 165 - Black and White Darkroom,WI24,22,50.0,3.88,8.82,4.80,4.77,4.70
Sean Jeffrey Sprague,VIS 165 - Black and White Darkroom,FA23,21,33.33,3.82,7.86,4.73,4.54,4.29
