INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Mara Julia De Luca,VIS 106C - Painting: Portfolio Projects,FA23,17,64.71,3.72,10.00,4.65,4.65,4.66
