INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Wardwell, Mariana Razo",VIS 152D - IdentityThruTransnationalCinem (A00),FA23,"68
(32.35%)",3.89 (A-),6.36,4.28,4.15,4.40
