INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Cartwright, Lisa",VIS 11 - Introduction to Visual Culture (A00),WI24,"389
(30.85%)",3.70 (B+),3.34,3.81,3.90,4.30
