INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Gershon Shafir,SOCI 174 - Human Rights I: Introduction,WI24,45,24.44,3.36,7.09,3.91,3.98,4.30
