INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
John David Skrentny,"SOCI 120T - Spec Top/Cult,Lang&Soc Interac",WI24,34,38.24,3.29,3.00,3.88,3.87,4.27
Kevin Michael Lewis,"SOCI 120T - Spec Top/Cult,Lang&Soc Interac",FA23,56,64.29,3.88,5.28,4.81,4.70,4.81
