INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Gordon B. Dahl,ECON 120B - Econometrics B,WI24,252,32.94,2.91,5.89,4.09,4.07,4.46
Maria Teresa Candido,ECON 120B - Econometrics B,FA23,303,28.05,2.81,7.24,4.17,4.17,4.35
Xinwei Ma,ECON 120B - Econometrics B,S123,66,18.18,3.12,7.92,3.92,3.88,4.04
