INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Whitworth-Smith, Andrew C",COMM 160 - Poli Economy-Internatl Comm (A00),WI24,"28
(71.43%)",3.76 (A-),5.50,4.54,4.55,4.63
