INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Soydan Alihan Polat,USP 191A - Int. GIS for Urban & Comm Plan,WI24,27,25.93,3.71,7.29,4.25,3.89,4.36
Sarah McTague,USP 191A - Int. GIS for Urban & Comm Plan,FA23,19,36.84,4.0,5.71,4.54,4.64,4.81
