INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Polat, Soydan Alihan",USP 191A - Int. GIS for Urban & Comm Plan (A00),WI24,"27
(25.93%)",3.71 (A-),7.29,4.25,3.89,4.36
"McTague, Sarah",USP 191A - Int. GIS for Urban & Comm Plan (A00),FA23,"19
(36.84%)",4.00 (A),5.71,4.54,4.64,4.81
