INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Havis, Allan",TDGE 127 - The Films of Spike Lee (A00),FA23,"218
(22.02%)",3.67 (B+),4.69,4.34,4.11,4.40
"Havis, Allan",TDGE 127 - The Films of Spike Lee (A00),S223,"50
(12.00%)",3.67 (B+),7.50,4.67,4.04,4.54
