INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Celik, Aysan Karagasli",TDAC 102 - Acting II (B00),WI24,"21
(23.81%)",3.84 (A-),2.20,4.42,4.47,4.72
"Basso, Beatrice",TDAC 102 - Acting II (A00),FA23,"20
(30.00%)",3.85 (A-),5.83,4.92,4.96,4.96
