INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Stalling, Vanessa",TDDR 111 - Directing - Acting Process (A00),WI24,"32
(37.50%)",3.73 (A-),5.17,4.54,4.74,4.91
"Castro, Robert Jess",TDDR 111 - Directing - Acting Process (A00),FA23,"15
(53.33%)",4.00 (A),6.25,3.03,3.23,3.41
