INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Guirguis, Mark C",TDPR 6 - Theatre Practicum (A00),WI24,"36
(22.22%)",3.94 (A-),13.50,4.00,3.90,4.26
"Guirguis, Mark C",TDPR 6 - Theatre Practicum (A00),FA23,"20
(30.00%)",3.94 (A-),6.67,4.27,3.94,4.12
