INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Burelle, Julie Sara Veronique",TDHT 101 - Topics: Lit & Theatre History (A00),WI24,"28
(39.29%)",3.38 (B+),5.55,4.80,4.84,4.93
"Mehrishi, Rishika",TDHT 101 - Topics: Lit & Theatre History (C00),WI24,"23
(39.13%)",3.95 (A-),4.78,4.69,4.75,4.83
