INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (A00),FA23,"16
(43.75%)",3.78 (A-),6.43,4.25,3.96,4.30
"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (B00),FA23,"16
(50.00%)",3.98 (A-),5.63,4.34,4.03,4.61
"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (C00),FA23,"15
(53.33%)",3.93 (A-),5.00,4.41,4.45,4.50
"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (F00),FA23,"17
(35.29%)",3.63 (B+),5.83,4.63,4.61,4.95
"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (G00),FA23,"13
(23.08%)",3.72 (A-),8.33,5.00,4.92,4.89
