INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Caligagan, Maria T.",TDMV 1 - Beginning Ballet (A00),WI24,"30
(26.67%)",3.95 (A-),1.75,4.73,4.74,4.67
"Lanuza, Celeste Christine",TDMV 1 - Beginning Ballet (A00),FA23,"21
(42.86%)",3.52 (B+),2.78,4.00,3.69,3.91
"Weinberg, Sadie",TDMV 1 - Beginning Ballet (B00),FA23,"32
(25.00%)",4.00 (A),4.38,4.91,4.88,4.86
