INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Camaya, Michelle Ann",TDMV 144 - Asian Dance (A00),WI24,"29
(86.21%)",3.91 (A-),1.83,4.93,4.91,4.90
"Veimau, Ida Ramona",TDMV 144 - Asian Dance (A00),FA23,"40
(35.00%)",3.88 (A-),3.93,4.69,4.58,4.70
