INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Jennifer Colleen Gaudette,POLI 160AA - Introduction/Policy Analysis,WI24,223,34.08,3.79,3.76,4.66,4.71,4.75
Matthew Edward Bergman,POLI 160AA - Introduction/Policy Analysis,S223,33,9.09,2.78,5.00,4.00,4.33,4.67
