INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Germaine Hoston,POLI 114BR - Marxist Political Thought,WI24,126,15.08,2.66,7.47,3.77,3.57,4.15
Adam Brooks Fefer,POLI 114BR - Marxist Political Thought,S123,24,20.83,3.49,5.00,4.50,4.47,4.60
