INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Fargason, Sharon Gayle",EDS 128A - Intro/Teaching&Learning (Elem) (A00),WI24,"49
(83.67%)",3.83 (A-),6.41,4.61,4.48,4.54
"Fargason, Sharon Gayle",EDS 128A - Intro/Teaching&Learning (Elem) (A00),S323,"20
(20.00%)",3.83 (A-),8.75,4.75,4.69,5.00
