INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Simon, Elizabeth A",EDS 124BR - Teach Computational Thinking (A00),WI24,"138
(21.74%)",3.86 (A-),6.33,4.62,4.63,4.66
"Simon, Elizabeth A",EDS 124BR - Teach Computational Thinking (C00),WI24,"134
(18.66%)",3.69 (B+),5.33,4.54,4.54,4.60
"Eguchi, Emi",EDS 124BR - Teach Computational Thinking (A00),FA23,"92
(21.74%)",3.66 (B+),6.32,4.47,4.42,4.52
