INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Scholtes Acevedo, Claire",MAE 131B - Solid Mechanics II (A00),WI24,"63
(84.13%)",3.10 (B),6.02,3.99,4.06,4.25
"Frazier, Michael",MAE 131B - Solid Mechanics II (B00),WI24,"33
(63.64%)",2.54 (C+),5.95,4.29,4.23,4.43
