INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Sharon Gayle Fargason,EDS 128A - Intro/Teaching&Learning (Elem),WI24,49,83.67,3.83,6.41,4.61,4.48,4.54
Sharon Gayle Fargason,EDS 128A - Intro/Teaching&Learning (Elem),S323,20,20.0,3.83,8.75,4.75,4.69,5.00
