INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Elizabeth A Simon,EDS 124BR - Teach Computational Thinking,WI24,272,20.22,3.78,6.33,4.62,4.63,4.66
Emi Eguchi,EDS 124BR - Teach Computational Thinking,FA23,92,21.74,3.66,6.32,4.47,4.42,4.52
