INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Noelia Dominguez,LTSP 2D - Int. Span I: Bilingual Spkrs,WI24,21,71.43,3.67,4.47,4.70,4.75,4.75
Noelia Dominguez,LTSP 2D - Int. Span I: Bilingual Spkrs,FA23,20,45.0,3.67,6.11,4.56,4.61,4.81
