INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Jeyseon Lee,LTKO 2A - Intermediate Korean:2nd Yr I,FA23,25,32.0,3.25,5.71,4.50,4.50,4.54
Ji Yun Jung,LTKO 2A - Intermediate Korean:2nd Yr I,FA23,49,24.49,3.64,6.00,4.70,4.80,5.00
