INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Ngo, Anh-Thu T.",ENG 100DR - Sustainable Development Design (A00),WI24,"46
(65.22%)",3.77 (A-),6.00,4.15,4.20,4.26
"Ngo, Anh-Thu T.",ENG 100DR - Sustainable Development Design (A00),FA23,"37
(75.68%)",3.77 (A-),6.25,4.16,4.30,4.40
