INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Yilmaz, Anne Sheyda",PSYC 144 - Memory and Amnesia (A00),WI24,"182
(54.95%)",2.88 (B-),6.17,4.12,3.84,4.34
"Wixted, John T",PSYC 144 - Memory and Amnesia (A00),S223,"50
(38.00%)",2.92 (B-),7.89,4.28,4.09,4.53
