INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Pilegard, Celeste Cristine",PSYC 3R - Gen Psych:Cognitive Foundatns (A00),FA23,"318
(60.38%)",3.15 (B),5.63,4.57,4.46,4.65
"Pilegard, Celeste Cristine",PSYC 3R - Gen Psych:Cognitive Foundatns (A00),SP23,"315
(50.48%)",3.15 (B),5.32,4.56,4.47,4.63
