INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Warstadt, Melissa Fawn",HDS 60 - Intro to Statistical Analysis (A00),WI24,"78
(42.31%)",3.20 (B),3.12,4.64,4.69,4.80
"Warstadt, Melissa Fawn",HDS 60 - Intro to Statistical Analysis (A00),FA23,"81
(46.91%)",3.20 (B),5.39,4.23,4.40,4.56
