INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Li, Aobo",DSC 40A - Theor Fndtns of Data Sci I (A00),WI24,"150
(61.33%)",2.89 (B-),8.81,4.05,3.83,4.27
"Ma, Yian",DSC 40A - Theor Fndtns of Data Sci I (A00),FA23,"149
(30.87%)",3.27 (B),9.02,3.80,3.33,4.45
"Albuyeh, Rod",DSC 40A - Theor Fndtns of Data Sci I (A00),S123,"29
(86.21%)",3.33 (B+),9.00,4.50,4.40,4.55
"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (A00),SP23,"70
(78.57%)",3.11 (B),9.07,4.28,4.11,4.46
"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (B00),SP23,"70
(81.43%)",2.72 (B-),9.30,4.20,3.99,4.46
