INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Kolovos, Alexandros",DSC 40B - Theor Fndtns of Data Sci II (A00),WI24,"46
(26.09%)",3.13 (B),6.00,4.54,4.31,4.55
"Tabaghi, Puoya",DSC 40B - Theor Fndtns of Data Sci II (B00),WI24,"63
(22.22%)",3.72 (A-),6.14,4.14,3.82,4.05
"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A00),FA23,"100
(28.00%)",3.30 (B+),8.21,4.71,4.62,4.59
"Rafiey, Akbar",DSC 40B - Theor Fndtns of Data Sci II (B00),FA23,"33
(33.33%)",3.06 (B),8.18,4.41,4.56,4.52
