INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Bellur, Umesh",DSC 102 - Systems for Scalable Analytics (A00),WI24,"48
(41.67%)",3.02 (B),9.90,2.95,2.84,3.61
"Jin, Haojian",DSC 102 - Systems for Scalable Analytics (A00),FA23,"97
(30.93%)",3.71 (A-),8.33,3.67,3.64,4.13
