INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Rampure, Suraj",DSC 180A - Data Science Project I (A00),FA23,"96
(16.67%)",3.97 (A-),9.06,4.70,4.72,4.62
"Rampure, Suraj",DSC 180A - Data Science Project I (B00),FA23,"139
(17.27%)",3.98 (A-),7.50,4.53,4.63,4.74
