INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Jassal, Aftab",ANTH 1 - Introduction to Culture (A00),FA23,"140
(55.00%)",3.70 (A-),5.13,4.21,4.19,4.33
"Hallingstad Obrien, Dylan Jam",ANTH 1 - Introduction to Culture (A00),S123,"39
(61.54%)",3.54 (B+),5.63,4.21,4.38,4.65
