INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Walkover, Lillian B",GLBH 148 - Global Health&Cultrl Diversity (A00),WI24,"89
(80.90%)",3.37 (B+),4.18,4.32,4.23,4.52
"Wilson, Brenda K",GLBH 148 - Global Health&Cultrl Diversity (A00),FA23,"105
(66.67%)",3.36 (B+),5.71,4.12,3.93,4.27
"Olivas Hernandez, Olga Lid",GLBH 148 - Global Health&Cultrl Diversity (A00),S123,"39
(23.08%)",3.87 (A-),6.11,4.67,4.58,4.71
