INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Maruyama, Rie",JAPN 130B - Third Year Japanese II (A00),WI24,"19
(47.37%)",3.71 (A-),4.11,4.78,4.75,4.89
"Simpson, Junko Tokuda",JAPN 130B - Third Year Japanese II (B00),WI24,"13
(61.54%)",3.43 (B+),5.57,4.84,4.69,4.84
