INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Hoston, Germaine",POLI 114BR - Marxist Political Thought (A00),WI24,"126
(15.08%)",2.66 (C+),7.47,3.77,3.57,4.15
"Fefer, Adam Brooks",POLI 114BR - Marxist Political Thought (A00),S123,"24
(20.83%)",3.49 (B+),5.00,4.50,4.47,4.60
