INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Smith, Glenn Chatmas",POLI 104B - Civil Liberties-Fundmntl Rghts (A00),WI24,"193
(20.21%)",3.26 (B),6.23,4.25,3.99,4.48
"Draper, Matthew William",POLI 104B - Civil Liberties-Fundmntl Rghts (A00),S123,"45
(20.00%)",3.35 (B+),8.33,4.64,4.57,4.67
