INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Strom, Kaare",POLI 11D - Intro/Poli Sci:Compar Politics (A00),WI24,"189
(24.87%)",2.98 (B-),4.96,3.71,3.60,4.18
"Ferree, Karen E",POLI 11D - Intro/Poli Sci:Compar Politics (A00),FA23,"202
(30.20%)",3.31 (B+),5.90,4.59,4.51,4.61
