INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Strom, Kaare",POLI 120E - Scandinavian Politics (A00),FA23,"24
(29.17%)",2.72 (B-),6.43,4.32,4.04,4.04
