INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Fefer, Adam Brooks",POLI 13R - Power and Justice (A00),S223,"25
(28.00%)",3.57 (B+),6.43,4.21,4.25,4.50
"Forman, Fonna",POLI 13R - Power and Justice (A00),S123,"48
(8.33%)",3.73 (A-),7.50,4.60,4.31,4.25
