INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"duBois, Page Ann",MMW 11 - Prehistory/Ancient Foundations (A00),FA23,"388
(50.00%)",3.14 (B),6.44,3.78,3.64,4.19
"Myerston Santana, Jacobo",MMW 11 - Prehistory/Ancient Foundations (B00),FA23,"226
(53.54%)",3.72 (A-),6.16,3.69,3.70,4.24
"Chang, Edmond Yi-Teh",MMW 11 - Prehistory/Ancient Foundations (C00),FA23,"237
(54.43%)",3.54 (B+),7.33,4.29,4.12,4.50
