INSTRUCTOR,COURSE,TERM,ENROLLED,RESP RATE,AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
Saiba Varma,ANTH 87 - Freshman Seminar,WI24,11,45.45,,1.40,5.00,4.94,4.85
David K. Jordan,ANTH 87 - Freshman Seminar,FA23,25,52.0,,5.00,4.58,4.40,4.20
