INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Lee, Jeyseon",LTKO 2A - Intermediate Korean:2nd Yr I (A00),FA23,"25
(32.00%)",3.25 (B),5.71,4.50,4.50,4.54
"Jung, Ji Yun",LTKO 2A - Intermediate Korean:2nd Yr I (B00),FA23,"25
(20.00%)",3.59 (B+),6.00,4.70,4.80,5.00
"Jung, Ji Yun",LTKO 2A - Intermediate Korean:2nd Yr I (C00),FA23,"24
(29.17%)",3.67 (B+),7.14,4.96,4.82,5.00
