INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Mastromartino, Alexandra L",LTSP 2E - Int. Span II: Bilingual Spkrs (A00),WI24,"25
(80.00%)",3.79 (A-),3.10,4.56,4.63,4.75
"Mastromartino, Alexandra L",LTSP 2E - Int. Span II: Bilingual Spkrs (B00),WI24,"25
(68.00%)",3.88 (A-),3.12,4.75,4.82,4.99
"Mastromartino, Alexandra L",LTSP 2E - Int. Span II: Bilingual Spkrs (A00),FA23,"28
(89.29%)",3.79 (A-),6.00,4.82,4.85,4.90
"Mastromartino, Alexandra L",LTSP 2E - Int. Span II: Bilingual Spkrs (B00),FA23,"27
(92.59%)",3.88 (A-),5.40,4.80,4.87,4.93
