INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Vandevelde, Kenneth Joseph",HIUS 152B - Constitutnl Hist/US after 1865 (A00),WI24,"76
(30.26%)",3.80 (A-),3.09,4.84,4.80,4.86
