INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Biess, Frank Peter",HIEU 128 - Europe since 1945 (A00),FA23,"77
(74.03%)",3.35 (B+),6.58,4.52,4.35,4.64
"Polic, Ivana",HIEU 128 - Europe since 1945 (A00),S223,"20
(30.00%)",3.23 (B),6.67,4.46,4.26,4.58
