INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Klann, Mary Cameron",HIUS 108B - History/Native Americans/US II (A00),FA23,"50
(40.00%)",3.91 (A-),5.00,4.65,4.65,4.77
"Edwards, Robert Scott",HIUS 108B - History/Native Americans/US II (A00),S123,"15
(80.00%)",4.00 (A),6.67,4.61,4.48,4.45
