INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Pardo Guerra, Juan Pablo",SOCI 121R - Economy and Society (A00),WI24,"110
(29.09%)",3.52 (B+),4.87,4.04,3.83,4.19
"Pardo Guerra, Juan Pablo",SOCI 121R - Economy and Society (A00),S223,"36
(8.33%)",3.47 (B+),8.33,4.50,4.33,4.42
