INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Kokinis, Troy Andreas",LATI 150 - Digital Oral Hist/Latin Amer (A00),FA23,"11
(36.36%)",3.94 (A-),6.25,3.63,3.07,3.85
