INSTRUCTOR,COURSE,TERM,"ENROLLED/
RESP RATE",AVG GRADE RECEIVED,AVG HOURS WORKED,STUDENT LEARNING,COURSE STRUCTURE,CLASS ENVIRONMENT
"Harrell, Maralee Mae",FMPH 191 - Topics in Public Health (A00),WI24,"27
(40.74%)",3.62 (B+),3.00,4.36,4.47,4.50
"Ryan, Margaret Angela Kapp",FMPH 191 - Topics in Public Health (B00),WI24,"31
(45.16%)",3.86 (A-),4.00,4.63,4.57,4.64
"Campbell, Chadwick Karl",FMPH 191 - Topics in Public Health (A00),FA23,"26
(50.00%)",3.88 (A-),5.77,4.85,4.56,4.69
"Harrell, Maralee Mae",FMPH 191 - Topics in Public Health (B00),FA23,"34
(41.18%)",3.80 (A-),6.07,4.30,4.45,4.52
